ObjectID,ProjectID,AssetID,AreaID,Region,DataFormat,Orgnztion,URL,Notes,Contact,Email,FundType,FunderName,FundEnd,FundSec,ProjFocus,PhysFocus,BioFocus,InstiType,AssetType,StudyType,TidalExp,EcoType,Latitude,Longitude,Depth_m_,ProfileMin,ProfileMax,MeasType,MeasFreq,MeasPeriod,ProgDur,YearSamp,StartYr,EndYr,Ongoing,DataFreq,DiscSWpCO2,ATMpCO2,DiscSWpH,DiscTA,DiscDIC,SatState,DiscDO,isSWpCO2,isSWpH,isDIC,isDO,CalcPmtrs,Methods,Instrument,Temp,Salinity,Pressure,Turbidity,DOC,OtherPhys,Nutrients,Chlrophyl,Nitrate,Ammonium,Phosphate,Silicate,Iron,BioSamples,BioAbund,BioAdapt,BioBiomass,BioCalc,BioComm,BioDistr,BioDiv,BioEvol,BioFoodweb,BioGrRate,BioPhtosyn,BioRecr,BioSurv,BioMovmnt,BioBehvor,OtherBio,OAHFocus,DisCrbPmtr,ISCrbPmtr
CA803,Reef Check California,IV Reef,,California,point,Reef Check Foundation,data.reefcheck.org,,Jan Freiwald,jfreiwald@reefcheck.org,,,,,Biological,,,Nonprofit,Sample Site,Field Survey,,Nearshore,34.403049,-119.866081,,20,30,NA,Annual,,12,2005 - Present,2005,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,Field study,,No,No,No,No,No,No,No,No,No,No,No,No,No,Shellfish; Fish; Seagrass; Kelp,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,Non-OAH,0,0
CA569,PISCO Subtidal Kelpforest Surveys,SCI_PAINTED_CAVE_CEN,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.072867,-119.870983,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA574,PISCO Subtidal Kelpforest Surveys,IV_REEF_W,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.404733,-119.876283,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA280,MARINe/PISCO Rocky Intertidal,COPT,,California,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,34.40686,-119.878286,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),5,2012 - present,2012,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA453,Ocean Margins Ecosystem Group for Acidification Studies,Coal Oil Point (COP),,California,point,University of California Santa Barbara,http://sbc.lternet.edu/cgi-bin/showDataset.cgi?docid=knb-lter-sbc.75,,Gretchen Hofmann,hofmann@lifesci.ucsb.edu,,,,,Physical/Biogeochemical,,,Academic,Shoreside Sensor,in situ,,Intertidal,34.40685962,-119.8782861,0,,,continuous,,Year-Round,4,2011 - Present,2011,Present,Yes,,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,,field survey; bottle samples,,,Yes,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,,OA,3,1
CA570,PISCO Subtidal Kelpforest Surveys,SCI_PAINTED_CAVE_W,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.074483,-119.882133,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA802,Reef Check California,Sandpiper,,California,point,Reef Check Foundation,data.reefcheck.org,,Jan Freiwald,jfreiwald@reefcheck.org,,,,,Biological,,,Nonprofit,Sample Site,Field Survey,,Nearshore,34.417465,-119.896729,,20,30,NA,Annual,,12,2005 - Present,2005,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,Field study,,No,No,No,No,No,No,No,No,No,No,No,No,No,Shellfish; Fish; Seagrass; Kelp,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,Non-OAH,0,0
CA413,NPS Channel Islands Intertidal Monitoring  program,Trailer,,California,point,Channel Islands National Park (U.S. National Park Service),,,David Kushner,David_kushner@nps.gov,,,,,Biological,,,Agency,Sample Site,Field Survey,,Intertidal,34.05186666666667,-119.9032,,6,15,NA,Annual,,23,1994-present,1994,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,field survey,,Yes,Yes,Yes,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Kelp,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,,Non-OAH,0,0
CA271,MARINe/PISCO Rocky Intertidal,SCTR,,California,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,34.051821,-119.903441,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),32,1985 - present,1985,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA555,PISCO Subtidal Kelpforest Surveys,SCI_FORNEY_E,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.051483,-119.909667,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA561,PISCO Subtidal Kelpforest Surveys,SCI_FORNEY_W,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.053883,-119.9182,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA275,MARINe/PISCO Rocky Intertidal,SCFC,,California,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,34.062645,-119.919045,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),23,1994 - present,1994,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA415,NPS Channel Islands Intertidal Monitoring  program,Fraser Cove,,California,point,Channel Islands National Park (U.S. National Park Service),,,David Kushner,David_kushner@nps.gov,,,,,Biological,,,Agency,Sample Site,Field Survey,,Intertidal,34.06265,-119.91915,,6,15,NA,Annual,,23,1994-present,1994,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,field survey,,Yes,Yes,Yes,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Kelp,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,,Non-OAH,0,0
CA273,MARINe/PISCO Rocky Intertidal,SCFO,,California,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,34.056485,-119.922039,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),4,2013 - present,2013,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA281,MARINe/PISCO Rocky Intertidal,ELWD,,California,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,34.435194,-119.930779,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),25,1992 - present,1992,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA576,PISCO Subtidal Kelpforest Surveys,NAPLES_E,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.423333,-119.951017,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA575,PISCO Subtidal Kelpforest Surveys,NAPLES_CEN,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.42185,-119.9515,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA801,Reef Check California,Naples Reef,,California,point,Reef Check Foundation,data.reefcheck.org,,Jan Freiwald,jfreiwald@reefcheck.org,,,,,Biological,,,Nonprofit,Sample Site,Field Survey,,Nearshore,34.421848,-119.9515,,20,30,NA,Annual,,12,2005 - Present,2005,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,Field study,,No,No,No,No,No,No,No,No,No,No,No,No,No,Shellfish; Fish; Seagrass; Kelp,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,Non-OAH,0,0
CA577,PISCO Subtidal Kelpforest Surveys,NAPLES_W,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,34.424633,-119.955317,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA42,CalCOFI,calcofi_stn60.0_ln90.0,,California,point,Scripps Institution of Oceanography; National Oceanic and Atmospheric Administration; California Department of Wildlife,http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi,"Domoic acid, HAB species collections made",Ralf Goericke,rgoericke@ucsd.edu,,,,,Physical/Biogeochemical & Biological,,,Academic/Agency,Cruise Station,Cruise,No,Offshore,32.418,-119.9594,,0,515,spot,Quarterly,"spring, summer, fall, winter (standard 75 station survey)",68,1949 - Present,1949,Present,Yes,n/a;  reports published,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,pH; pCO2,CTD sensors + bottle samples; plankton nets,http://calcofi.org/field-work/ctd-rosette-ops.html,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Ammonia,Yes,silicic acid,No,Phytoplankton; Zooplankton; Fish Eggs,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,OAH,2,1
CA822,Reef Check California,East Point,,California,point,Reef Check Foundation,data.reefcheck.org,,Jan Freiwald,jfreiwald@reefcheck.org,,,,,Biological,,,Nonprofit,Sample Site,Field Survey,,Nearshore,33.943966,-119.964783,,20,30,NA,Annual,,12,2005 - Present,2005,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,Field study,,No,No,No,No,No,No,No,No,No,No,No,No,No,Shellfish; Fish; Seagrass; Kelp,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,Non-OAH,0,0
CA249,MARINe/PISCO Rocky Intertidal,SREP,,California,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,33.9427,-119.967927,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),31,1986 - present,1986,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA402,NPS Channel Islands Intertidal Monitoring  program,East Point,,California,point,Channel Islands National Park (U.S. National Park Service),,,David Kushner,David_kushner@nps.gov,,,,,Biological,,,Agency,Sample Site,Field Survey,,Intertidal,33.9427,-119.96796666666667,,6,15,NA,Annual,,31,1986-present,1986,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,field survey,,Yes,Yes,Yes,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Kelp,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,,Non-OAH,0,0
CA821,Reef Check California,Elk Ridge,,California,point,Reef Check Foundation,data.reefcheck.org,,Jan Freiwald,jfreiwald@reefcheck.org,,,,,Biological,,,Nonprofit,Sample Site,Field Survey,,Nearshore,33.953335,-119.969086,,20,30,NA,Annual,,12,2005 - Present,2005,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,Field study,,No,No,No,No,No,No,No,No,No,No,No,No,No,Shellfish; Fish; Seagrass; Kelp,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,Non-OAH,0,0
OR186,2007 West Coast OA Cruise,WCOA2007 - 10-78,,California,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,33.1,-119.97,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR308,2011 West Coast OA Cruise,WCOA2011 - 13-91,,California,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2011,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,32.39,-120,,0,46,spot,Once,,1,2011,2011,2011,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,OAH,4,0
CA53,CalCOFI,calcofi_stn55.0_ln86.7,,California,point,Scripps Institution of Oceanography; National Oceanic and Atmospheric Administration; California Department of Wildlife,http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi,"Domoic acid, HAB species collections made",Ralf Goericke,rgoericke@ucsd.edu,,,,,Physical/Biogeochemical & Biological,,,Academic/Agency,Cruise Station,Cruise,No,Offshore,33.1562,-120.0068,,0,515,spot,Quarterly,"spring, summer, fall, winter (standard 75 station survey)",68,1949 - Present,1949,Present,Yes,n/a;  reports published,No,No,No,No,No,No,Yes,No,Yes,No,Yes,,CTD sensors + bottle samples; plankton nets,http://calcofi.org/field-work/ctd-rosette-ops.html,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Ammonia,Yes,silicic acid,No,Phytoplankton; Zooplankton; Fish Eggs,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,OAH,0,1
CA501,PISCO Subtidal Kelpforest Surveys,SRI_MONACOS_E,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,33.983667,-120.010083,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA502,PISCO Subtidal Kelpforest Surveys,SRI_MONACOS_W,,California,point,University of California Santa Cruz; University of California Santa Barbara; Oregon State University,https://search.dataone.org/#data,,Dan Malone,dmalone@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, State of California - Ocean Protection Council",43617,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,No,Nearshore,33.987967,-120.0117,,5,20,NA,Annual,June - September,18,1999 - Present,1999,Present,Yes,Annually,No,No,No,No,No,No,No,No,No,No,No,,visual survey,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Fish; Coral; Seagrass; Kelp; Macroalgae; Benthic Invertebrates,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Non-OAH,0,0
CA74,CalCOFI,calcofi_stn46.9_ln81.8,,California,point,Scripps Institution of Oceanography; National Oceanic and Atmospheric Administration; California Department of Wildlife,http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi,"Domoic acid, HAB species collections made",Ralf Goericke,rgoericke@ucsd.edu,,,,,Physical/Biogeochemical & Biological,,,Academic/Agency,Cruise Station,Cruise,No,Offshore,34.2749,-120.0252,,0,515,spot,Quarterly,"spring, summer, fall, winter (standard 75 station survey)",68,1949 - Present,1949,Present,Yes,n/a;  reports published,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,pH; pCO2,CTD sensors + bottle samples; plankton nets,http://calcofi.org/field-work/ctd-rosette-ops.html,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Ammonia,Yes,silicic acid,No,Phytoplankton; Zooplankton; Fish Eggs,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,OAH,2,1
